datahora;satelite;pais;estado;municipio;bioma;diasemchuva;precipitacao;riscofogo;latitude;longitude;frp
31/08/2014 02:04;TERRA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;35;0;1;-14.123;-47.479;
31/08/2014 12:55;TERRA_M-T;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-14.142;-47.456;
31/08/2014 05:08;AQUA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-14.122;-47.467;
04/10/2014 17:09;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-1.436.293;-4.778.663;
31/08/2014 07:23;NOAA-18D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;35;0;1;-14.15;-47.472;
31/08/2014 16:06;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.413.784;-474.574;
31/08/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-141.315;-4.745.829;
31/08/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.410.417;-474.686;
31/08/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.410.512;-4.743.824;
31/08/2014 16:06;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;35;0;1;-1.414.436;-4.746.745;
31/08/2014 16:06;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.413.722;-4.745.867;
31/08/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.411.479;-4.742.799;
01/09/2014 13:38;TERRA_M-T;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-14.014;-47.392;
01/09/2014 13:38;TERRA_M-T;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-14.186;-47.479;
01/09/2014 13:38;TERRA_M-T;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;39;0;1;-14.214;-47.483;
01/09/2014 13:38;TERRA_M-T;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;39;0;1;-14.196;-47.471;
04/10/2014 04:37;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.434.047;-4.759.342;
01/09/2014 01:09;TERRA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-14.164;-47.479;
01/09/2014 01:09;TERRA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;35;0;1;-14.159;-47.487;
01/09/2014 01:09;TERRA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-14.139;-47.452;
01/09/2014 01:09;TERRA_M-M;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;38;0;1;-13.971;-47.409;
31/08/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;35;0;1;-1.413.012;-4.747.034;
02/10/2014 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.5;1;-1.432.566;-4.781.409;
20/10/2014 04:37;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;15;3.7;1;-1.401.725;-471.875;
01/09/2014 04:54;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;38;0;1;-14.189;-47.468;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.400.386;-4.740.245;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.409.806;-4.747.052;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.417.824;-4.749.523;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-141.906;-4.749.648;
01/09/2014 07:12;NOAA-18D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;40;0;1;-14.212;-47.459;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.417.874;-474.916;
27/02/2014 17:11;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;0;-1.439.166;-4.778.248;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-141.536;-4.746.164;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.418.542;-4.749.215;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.417.001;-4.749.436;
01/09/2014 07:12;NOAA-18D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;39;0;1;-14.217;-47.485;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.418.184;-474.994;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;38;0;1;-1.411.721;-4.742.097;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-1.417.513;-4.748.754;
01/09/2014 17:28;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;40;0;1;-1.419.521;-4.745.424;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;36;0;1;-141.633;-4.748.238;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.415.411;-4.745.786;
01/09/2014 17:28;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.401.675;-4.740.145;
01/09/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-1.417.204;-4.747.958;
01/09/2014 19:49;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;38;0;1;-14.144;-47.424;
04/10/2014 17:09;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.436.582;-4.778.082;
16/10/2014 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;20;0;1;-1.394.666;-4.723.686;
18/10/2014 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;20;0;1;-1.394.631;-47.222;
04/10/2014 17:09;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.437.424;-4.778.422;
18/10/2014 17:15;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;21;0;1;-13.965;-47.232;
03/10/2014 17:28;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.4;1;-1.437.591;-4.765.042;
02/10/2014 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.5;1;-1.432.508;-4.780.875;
18/10/2014 17:15;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;19;0;1;-13.994;-47.222;
06/08/2014 11:45;GOES-13;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-14.39;-47.71;
19/10/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;24;0;1;-1.403.872;-4.724.967;
19/10/2014 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;25;0;1;-1.399.861;-4.726.415;
03/10/2014 17:28;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.4;1;-1.437.988;-4.764.314;
14/10/2014 04:49;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;30;0.1;1;-1.397.518;-4.736.147;
22/07/2014 16:56;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;1;-1.430.492;-4.743.238;
18/10/2014 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;23;0;1;-1.402.677;-4.729.009;
28/07/2014 16:43;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.412.529;-4.734.215;
22/07/2014 16:56;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.410.928;-4.730.123;
01/09/2014 04:54;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;38;0;1;-14.198;-47.478;
22/07/2014 16:56;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.411.424;-4.728.865;
28/07/2014 16:43;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.409.043;-47.366;
01/09/2014 04:54;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;37;0;1;-14.187;-47.483;
18/10/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;20;0;1;-139.678;-4.722.705;
11/10/2014 16:38;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;10;0.2;1;-1.411.843;-4.729.574;
18/10/2014 17:15;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;21;0;1;-14.015;-47.235;
16/09/2014 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.421.741;-4.741.909;
20/09/2014 16:32;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;16;0;1;-1.436.674;-477.308;
02/10/2014 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0.5;1;-1.434.564;-4.779.167;
30/09/2014 19:22;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;1.5;1;-14.366;-47.807;
03/01/2015 17:02;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0;-1.443.705;-4.770.652;
16/09/2015 16:58;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.420.706;-4.749.789;
03/01/2015 17:02;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0;-1.443.064;-4.771.154;
10/11/2015 16:57;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-14.128;-47.683;
05/08/2015 16:46;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;25;0;1;-1.400.282;-4.736.684;
15/10/2015 07:58;NOAA-18D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;8;0;1;-14.016;-47.383;
05/06/2015 17:31;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;9;0.1;0.7;-1.421.592;-4.776.902;
13/11/2015 17:10;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.1;1;-1.410.896;-4.754.568;
13/11/2015 05:27;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.1;1;-14.111;-47.546;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.415.681;-4.765.573;
09/11/2015 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0.8;-1.406.598;-4.757.615;
12/10/2015 17:10;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-1.404.737;-4.744.017;
22/10/2015 04:49;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;15;23.9;0.4;-1.435.063;-4.765.269;
08/11/2015 04:30;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0.8;0.6;-1.406.548;-4.753.279;
12/11/2015 14:45;GOES-13;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-14.15;-47.8;
16/10/2015 17:35;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;10;0;1;-1.437.915;-4.763.757;
06/08/2015 16:27;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;27;0;1;-1.399.981;-4.735.657;
14/11/2015 17:53;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;4.7;1;-14.103;-47.535;
04/09/2015 04:50;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;56;0;1;-1.406.545;-4.742.658;
11/11/2015 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.407.401;-4.756.855;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-141.057;-4.758.004;
18/10/2015 16:57;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.440.314;-4.769.136;
11/08/2015 17:17;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;32;0;1;-14.082;-47.518;
08/11/2015 17:03;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;1.6;1;-1.416.796;-4.767.696;
16/09/2015 04:25;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.422.742;-4.751.093;
19/10/2015 17:45;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-14.437;-47.688;
17/09/2015 16:39;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.425.615;-4.751.514;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;14;0;1;-1.444.989;-4.769.593;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.411.023;-4.758.316;
15/09/2015 17:17;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.3;1;-1.424.114;-4.754.563;
09/11/2015 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0.7;-1.405.934;-4.757.717;
12/11/2015 17:28;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.412.958;-4.777.487;
11/09/2015 16:52;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;51;0;1;-1.402.854;-4.716.261;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.414.616;-4.770.218;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.433.883;-4.769.919;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;14;0;1;-144.002;-4.770.739;
04/08/2015 17:05;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;24;0;1;-139.917;-4.737.076;
14/10/2015 16:32;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;7;0;1;-1.403.934;-4.741.918;
13/11/2015 04:37;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.1;1;-1.410.542;-4.756.049;
06/08/2015 03:54;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;27;0;1;-1.430.086;-4.772.973;
20/10/2015 03:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;14;0;1;-1.444.637;-4.769.656;
07/08/2015 16:08;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;27;0;1;-1.410.874;-475.481;
19/10/2015 16:38;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.441.201;-4.767.767;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.434.341;-4.769.873;
15/09/2015 17:17;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.4;1;-1.422.273;-4.751.099;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.414.959;-4.766.413;
06/06/2015 04:39;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;9;0.1;0.9;-1.430.489;-4.769.481;
09/09/2015 04:56;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;59;0.4;1;-1.404.387;-4.714.731;
12/11/2015 15:45;MSG-03;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-14.14;-47.79;
03/12/2015 05:02;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;0.5;-1.402.271;-4.749.465;
05/08/2015 16:46;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;26;0;1;-1.431.841;-4.773.651;
02/08/2015 17:42;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;22;0;1;-1.401.164;-4.738.298;
03/01/2015 04:29;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;0;-1.444.274;-4.772.351;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.414.101;-4.769.442;
09/11/2015 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0.8;-1.406.545;-4.757.258;
11/11/2015 16:07;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.413.502;-4.762.574;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.415.436;-4.770.121;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.410.946;-4.763.966;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.409.248;-4.757.449;
17/10/2015 17:16;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;10;0;1;-1.401.164;-4.743.039;
12/11/2015 16:00;GOES-13;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-14.15;-47.77;
14/10/2015 16:32;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;7;0;1;-1.402.974;-4.742.305;
04/09/2015 20:04;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;57;0;1;-14.047;-47.217;
15/09/2015 17:25;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0.7;1;-14.166;-47.557;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.411.089;-4.765.039;
18/10/2015 16:57;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.438.521;-4.766.994;
11/11/2015 05:14;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.412.164;-475.983;
11/11/2015 05:50;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-14.121;-47.551;
11/11/2015 05:50;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-14.137;-47.657;
15/09/2015 17:25;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0.6;1;-14.177;-47.563;
18/09/2015 20:44;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-14.256;-47.544;
15/10/2015 05:21;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;8;0;1;-1.403.421;-4.741.597;
14/09/2015 05:02;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;48;3.2;1;-1.417.798;-4.781.573;
18/10/2015 16:57;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.439.352;-4.767.665;
09/11/2015 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0.8;-1.406.492;-47.569;
06/08/2015 16:27;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;27;0;1;-1.400.145;-4.735.424;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.412.306;-4.761.898;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.410.616;-4.758.411;
15/09/2015 17:25;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.5;1;-14.2;-47.584;
13/11/2015 04:37;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-1.415.683;-4.777.414;
05/06/2015 17:31;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;8;0;1;-1.429.455;-4.767.888;
10/11/2015 03:53;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.408.853;-4.760.536;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.445.557;-47.703;
12/11/2015 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.414.235;-4.759.675;
03/01/2015 17:02;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;0;0;0;-1.443.192;-4.771.939;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.413.913;-4.767.975;
12/01/2015 17:33;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;7;1.8;0.5;-1.439.197;-4.758.309;
12/01/2015 17:33;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;7;1.8;0.5;-1.439.217;-4.758.292;
12/11/2015 14:00;GOES-13;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-14.04;-47.51;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-143.283;-4.768.717;
21/10/2015 21:06;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;14;0.2;1;-14.051;-47.411;
13/11/2015 17:10;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.1;1;-141.081;-475.496;
20/10/2015 17:33;NOAA-19;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-14.35;-47.762;
26/06/2015 17:37;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;11;0;1;-1.407.432;-4.752.646;
06/06/2015 17:12;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;9;0.1;0.9;-1.430.647;-4.769.023;
14/09/2015 15:55;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0.5;1;-1.423.205;-4.753.991;
18/10/2015 16:57;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.440.603;-4.768.698;
13/11/2015 04:37;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-1.411.362;-4.776.437;
12/11/2015 04:55;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;4;0;1;-1.412.994;-4.758.611;
09/11/2015 20:48;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;1;-14.098;-47.581;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.411.119;-4.759.084;
05/06/2015 17:31;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;8;0;1;-1.428.976;-4.768.448;
09/11/2015 16:45;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;0.7;-1.405.216;-4.757.463;
11/11/2015 05:50;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-14.139;-47.643;
19/10/2015 16:38;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.442.806;-477.155;
21/10/2015 08:29;NOAA-18D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;14;0;1;-14.341;-47.654;
05/06/2015 04:58;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;9;0.1;0.9;-1.421.908;-4.777.298;
14/10/2015 16:32;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;7;0;1;-1.402.946;-4.742.908;
13/11/2015 17:10;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0.1;1;-1.411.033;-4.755.352;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.414.003;-4.768.677;
08/11/2015 04:30;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0.7;0.5;-140.494;-4.752.656;
18/10/2015 16:57;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;12;0;1;-1.440.186;-4.768.348;
18/09/2015 03:47;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;5;0;1;-1.425.458;-4.751.023;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.411.115;-4.759.043;
11/11/2015 03:34;NPP-375D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;3;0;1;-1.406.806;-4.762.991;
06/06/2015 05:17;NOAA-19D;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;9;0.1;1;-14.316;-47.677;
20/10/2015 16:20;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.433.942;-4.770.157;
10/11/2015 16:26;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;2;0;1;-1.414.597;-4.766.828;
09/11/2015 20:48;NOAA-18;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;1;0;1;-14.09;-47.599;
19/10/2015 16:38;NPP-375;Brasil;GOIAS;ALTO PARAISO DE GOIAS;Cerrado;13;0;1;-1.444.149;-4.770.199;
